rank,product,brand,rating,feature,rec_type,category,review
14747,묵티 틴티드 모이스처라이저 위드 선스크린 50ml(SPF15) ,묵티,4.8, 피부톤보정,피부톤보정,선크림,117
14748,디크리닉 아쿠아 데일리 선 캡슐 60ml(SPF30) ,디크리닉,4.4, PA++,PA++,선크림,13
14749,산심 려백 선크림 70g(SPF50+) ,산심,4.6, 촉촉함(수분공급),촉촉함(수분공급),선크림,13
14750,고세 설기정 선 프로텍터 에센스 젤 80g(SPF50+) ,고세,4.6, 촉촉함(수분공급),촉촉함(수분공급),선크림,13
14751,어퓨 파워블록 워터프루프 마일드 선크림 50ml(SPF50+) ,코스맥스,4.5," 촉촉함(수분공급), 부드러운 발림","촉촉함(수분공급), 부드러운 발림",선크림,8
14752,미샤 올 어라운드 세이프 블록 벨벳 피니쉬 선 밀크 40ml (SPF50) ,미샤,4.8, 촉촉함(수분공급),피부톤보정,선크림,36
14753,데이셀 닥터비타 비타민 선 크림 커버 60ml(SPF50+) ,데이셀,4.8, PA++++,모든피부용,선크림,54
14754,클리오 구달 마일드 프로텍트 산뜻한 선 젤 200ml(SPF50+) ,클리오,4.7, 백탁현상방지,백탁현상방지,선크림,30
14755,이자녹스 UV 선프로 365 데일리 모이스처 선크림 70ml(SPF50+) ,이자녹스,4.7, 촉촉함(수분공급),저자극,선크림,30
14756,프라우드메리 UV 디펜스 마일드 선블럭 50ml(SPF50+) ,프라우드메리,5," 촉촉함(수분공급), 백탁현상방지","촉촉함(수분공급), 백탁현상방지",선크림,6
14757,코이바나 그린티 UV 선라이트 60ml(SPF50+) ,코이바나,4.5," 촉촉함(수분공급), 백탁현상방지","촉촉함(수분공급), 백탁현상방지",선크림,25
14758,스킨네이션 데일리 유브이 쉴드 선크림 50ml (SPF50+) ,스킨네이션,4.9," 촉촉함(수분공급), 부드러운 발림, 백탁현상방지","흡수력, 저자극",선크림,54
14759,그리니프 데일리 선크림 50ml (SPF50+) ,코리아나,4.9," 촉촉함(수분공급), 부드러운 발림, 백탁현상방지","저자극, 밀착력, 윤기부여",선크림,54
14760,아이오페 UV 쉴드 선 마일드 클리닉 60ml(SPF25) ,아모레퍼시픽,4.8, 저자극,저자극,선크림,85
14761,코스맥스 선 월드 아이스 쿨링 선 크림 100ml(SPF50+) ,코스맥스,4.9, 촉촉함(수분공급),지속력,선크림,46
14762,카라디움 스네일 리페어 선크림 70ml(SPF50+) ,카라디움,4.2, 촉촉함(수분공급),촉촉함(수분공급),선크림,13
14763,위드미 누드 앤 쉬어 선 젤 50ml(SPF50+) ,위드미,4.4, 백탁현상방지,백탁현상방지,선크림,53
14764,구달 마일드 프로텍트 순한 선 크림 50ml(SPF50) ,한국콜마,4.6, 촉촉함(수분공급),저자극,선크림,82
14765,위시포뮬러 발효 오일프리 닥터마일드 선블럭 65ml (SPF50+) ,엘디아,4.8, 촉촉함(수분공급),저자극,선크림,8
14766,닥터프로그 어반 더스트 프리 선 블록 50ml(SPF41) ,닥터프로그,4.6," 촉촉함(수분공급), 백탁현상방지","촉촉함(수분공급), 백탁현상방지",선크림,53
14767,문샷 멀티 프로텍션 UV 바운서 50ml(SPF50) ,코스메카,4.6, PA+++,모든피부용,선크림,111
14768,아틸라 유브이 컨트롤 선 블럭 50ml (SPF50+) ,한국콜마,4.6," 촉촉함(수분공급), 부드러운 발림, 백탁현상방지",저자극,선크림,111
14769,자민경 크레마카발로 에이지 어웨이 프리미엄 선 세럼 50ml(SPF50+) ,자민경,5, 백탁현상방지,백탁현상방지,선크림,1
14770,수려한 비책진생 선크림 50ml ,엘지생활건강,4.8, PA+++,모든피부용,선크림,68
14771,닥터쥬크르 리버스 화이트 선 프로텍션 65ml(SPF50+) ,코스맥스,4.6, 촉촉함(수분공급),촉촉함(수분공급),선크림,9
14772,비쉬 UV 프로텍트 안티샤인크림 40ml(SPF50+) ,비쉬,4.8, 촉촉함(수분공급),촉촉함(수분공급),선크림,9
14773,씨유스킨 슈퍼 선블럭 리퀴드 50ml(SPF50) ,씨유스킨,4.7," 흡수력, 저자극, 지속력, 밀착력, 오일 프리","흡수력, 저자극, 지속력, 밀착력, 오일 프리",선크림,36
14774,리엔케이 UV 디펜스 에센스 선크림 50ml(SPF50+) ,리엔케이,4.8, PA++++,모든피부용,선크림,9
14775,르나드블랑 멀티레이어 선 블록 60ml(SPF50+) ,르나드블랑,4.8, PA+++,PA+++,선크림,13
14776,알바트로스 컬러 선 로션 70ml(SPF45) ,알바트로스,4.7, PA++,PA++,선크림,32
14777,더페이스샵 예화담 톤업 선크림 50ml (SPF50+) ,엘지생활건강,4.5, 촉촉함(수분공급),"피부톤보정, 메이크업베이스 겸용",선크림,4
14778,아이뽀 데일리 선크림 50ml(SPF50+) ,아이뽀,4.9, PA+++,모든피부용,선크림,12
14779,이켈 수딩앤모이스처 알로에베라 선블록 70ml(SPF50+) ,휴비스코스,4.8, PA+++,PA+++,선크림,13
14780,셀라피 에이리페어 안티오 선크림 50ml(SPF50+) ,한국콜마,4.7, PA++++,"모든피부용, 건성, 중건성, 복합, 지복합, 지성, 민감성",선크림,12
14781,이니스프리 인텐시브 롱래스팅 선크림 50ml (SPF50+) ,이니스프리,4.3, 촉촉함(수분공급),촉촉함(수분공급),선크림,3
14782,엘리자베스아덴 프리베이지 시티 스마트 40ml(SPF50) ,엘리자베스아덴,4.3, SPF50,SPF50,선크림,3
14783,에버미라클 이보메 선프로텍트 크림 50g(SPF35) ,한국콜마,4.6, 부드러운 발림,"저자극, 지속력",선크림,28
14784,스킨79 워터랩핑 논케미컬 선블럭 50ml(SPF50+) ,스킨79,5, 백탁현상방지,저자극,선크림,9
14785,예브랑 스페셜 센서티브 선크림 50ml(SPF43) ,예브랑,4.6, 백탁현상방지,백탁현상방지,선크림,58
14786,AF 40 익스프레션 선크림 50ml(SPF 50+) ,한국콜마,4.6," 촉촉함(수분공급), 부드러운 발림","트러블케어, 저자극",선크림,58
14787,SK-II 페이셜 트리트먼트 UV 프로텍션 30ml(SPF25) ,SK-II,4.8, 지속력,지속력,선크림,129
14788,에바스 동백 오일 선 크림 15ml(SPF50) ,에바스,4.7, 부드러운 발림,"흡수력, 저자극, 지속력, 밀착력, 메이크업베이스 겸용",선크림,23
14789,유세린 선 플루이드 안티 에이지 50ml (SPF50) ,바이어스도르프,4.7," 촉촉함(수분공급), 백탁현상방지","촉촉함(수분공급), 백탁현상방지",선크림,99
14790,레노마 노블레티 풀 레저 선크림 140ml(SPF 50+) ,라미화장품,4.9, PA+++,모든피부용,선크림,10
14791,수아담 선 스크린 40ml (SPF50) ,서울화장품,4.9, 촉촉함(수분공급),촉촉함(수분공급),선크림,39
14792,잇츠스킨 UV 어웨이 마일드 선블럭 50ml(SPF38) ,잇츠스킨,4.8," 저자극, 지속력","저자극, 지속력",선크림,25
14793,땡큐파머 선 프로젝트 쉬머 선 에센스 40ml (SPF30+) ,한국콜마,4.8, 촉촉함(수분공급),피부톤보정,선크림,8
14794,라이트 톤업 유브이 프로텍터 50ml (SPF50+) ,서울화장품,4.8, 부드러운 발림,"피부톤보정, 저자극, 밀착력, 메이크업베이스 겸용",선크림,8
14795,코리아나 세니떼 에코피칼 선 프레쉬 70ml(SPF50) ,코리아나,4.8, 촉촉함(수분공급),밀착력,선크림,44
14796,레티나지 리주버네이션 선크림 50ml(SPF50+) ,레티나지,4.5, 촉촉함(수분공급),촉촉함(수분공급),선크림,89
14797,프라우드메리 데일리 모이스춰 선밀크 40g(SPF50+) ,프라우드메리,5, PA++++,모든피부용,선크림,3
14798,울트라 라이트 데일리 유브이 디펜스 50ml (SPF50+) ,2019.08.,5," 촉촉함(수분공급), 부드러운 발림",윤기부여,선크림,3
14799,에이지투웨니스 플랜트 워터 에센스 선크림 50ml(SPF50+) ,애경산업,4.8, 촉촉함(수분공급),"흡수력, 지속력",선크림,10
14800,까레넬 노 세범 퍼펙트 UV 쉴드 선크림 50ml(SPF50+) ,까레넬,4.8, 백탁현상방지,백탁현상방지,선크림,52
14801,닥터딥 선 크림 50g(SPF50) ,미네랄하우스,4.7, 부드러운 발림,부드러운 발림,선크림,37
14802,프라이머리로우 플레인 선 두유 더 화이트 40g(SPF25) ,지엔씨퍼시픽,4.8, 부드러운 발림,"흡수력, 저자극",선크림,80
14803,닥터탑 시카케어 UV 프로텍트 모이스처라이저 50ml(SPF50+) ,닥터탑,5, 촉촉함(수분공급),촉촉함(수분공급),선크림,1
14804,브에노 데일리 인텐시브 케어 유브이 디펜스 선블록 30g (SPF 50+) ,코스맥스,4.7," 촉촉함(수분공급), 백탁현상방지","흡수력, 저자극",선크림,10
14805,인쏘뷰 힐비트 아쿠아 모이스처 선스크린 50ml (SPF50+) ,나우코스,5," 촉촉함(수분공급), 부드러운 발림, 백탁현상방지","저자극, 밀착력",선크림,1
14806,미샤 올 어라운드 세이프 블록 워터프루프 선밀크 40ml(SPF50) ,미샤,4.7, PA+++,PA+++,선크림,56
14807,빌라쥬11팩토리 하이드라 선 플루이드 50ml(SPF50+) ,코스온,5, 촉촉함(수분공급),촉촉함(수분공급),선크림,2
14808,"시슬리 페이셜 선스크린 40ml(민감성, SPF50) ",시슬리,4.7, 지속력,지속력,선크림,85
14809,미샤 올 어라운드 세이프 블록 에센스 선 밀크 40ml(SPF50) ,미샤,4.6, 부드러운 발림,"지속력, 밀착력",선크림,21
14810,칵테일 아쿠아 선젤 50ml(SPF50+) ,2018.08.,5, 백탁현상방지,백탁현상방지,선크림,8
14811,스킨79 워터랩핑 워터프루프선 젤 50ml (SPF50) ,코스온,4.6, 촉촉함(수분공급),촉촉함(수분공급),선크림,8
14812,헤라 선 메이트 쿨링 무스 70g(SPF50) ,아모레퍼시픽,4.7, 촉촉함(수분공급),촉촉함(수분공급),선크림,94
14813,더마비 에브리데이 선 크림 205ml(SPF50+) ,네오팜,4.6, 촉촉함(수분공급),촉촉함(수분공급),선크림,33
14814,모이스트 데일리 유브이 프로텍터 50ml (SPF50+) ,서울화장품,4.6," 촉촉함(수분공급), 부드러운 발림",저자극,선크림,33
14815,일리윤 데일리 디펜스 피팅 선 플루이드 30ml(SPF50+) ,일리윤,4.7, PA++++,모든피부용,선크림,6
14816,아벤느 트레 오뜨 프로텍시옹 클리낭스 솔레르 선크림 50ml(SPF30) ,아벤느,4.7, 지속력,지속력,선크림,38
14817,브라운랩 마일드S 모이스처 선젤 45ml (SPF50+) ,나우코스,4.9, 저자극,저자극,선크림,12
14818,코스모폴리탄 세이프 플루이드 앤 블록 50ml (SPF45) ,한국콜마,4.9, 촉촉함(수분공급),피부톤보정,선크림,12
14819,투쿨포스쿨 아티파이 에어 선 프라이머 100ml(SPF50) ,한국콜마,4.7, PA+++,모든피부용,선크림,36
14820,어퓨 퓨어 블록 내추럴 워터프루프 선크림 50ml(SPF50+) ,어퓨,5, 촉촉함(수분공급),촉촉함(수분공급),선크림,4
14821,토닝 틴티드 선 50ml (SPF50+) ,한국콜마,5, 촉촉함(수분공급),"피부톤보정, 저자극, 메이크업베이스 겸용",선크림,4
14822,브라운랩 마일드S 칼라민 톤업 선크림 45ml(SPF50+) ,브라운랩,4.3, PA++++,모든피부용,선크림,18
14823,코스모폴리탄 에어리 롤 앤 블록 20g (SPF50+) ,코스맥스,5, PA++++,모든피부용,선크림,1
14824,에스테덤 노 썬 스왕 프로텍터 50ml (SPF50+) ,코스맥스,5, 피부톤보정,피부톤보정,선크림,1
14825,셀큐어 UV 퍼펙션 데일리 에센스 선 50ml (SPF50) ,한국콜마,4.7, 촉촉함(수분공급),촉촉함(수분공급),선크림,38
14826,미샤 올 어라운드 세이프 블록 올 오버 선 스틱 20g (SPF50+) ,미샤,4, 촉촉함(수분공급),밀착력,선크림,1
14827,포브리에 선블럭 아쿠아 라이트 V2 50ml (SPF50+) PA+++ ,한솔생명과학,4.7, 촉촉함(수분공급),촉촉함(수분공급),선크림,47
14828,닥터프로그 피피크림 선블록 50ml(SPF50+) ,닥터프로그,4.8, 촉촉함(수분공급),촉촉함(수분공급),선크림,76
14829,케어놀로지 쓰리 액티브 디펜스 선크림 45ml(SPF50+) ,케어놀로지,4.8, 촉촉함(수분공급),촉촉함(수분공급),선크림,30
14830,닥터영 유브이 컷 앤 울트라 라이트 썬크림 50ml(SPF50+) ,닥터영,5, PA++,PA++,선크림,8
14831,피토메르 선 액티브 50ml(SPF30) ,피토메르,4.6, SPF30,모든피부용,선크림,10
14832,토닝 워터리 선 50ml (SPF50+) ,한국콜마,4.6," 촉촉함(수분공급), 백탁현상방지",피부톤보정,선크림,10
14833,헉슬리 선크림 스테이 선 세이프 35ml(SPF50) ,한국콜마,4.6," 촉촉함(수분공급), 백탁현상방지",저자극,선크림,39
14834,스텔비 매직선 70ml(SPF50+) ,스텔비,4.4, 백탁현상방지,저자극,선크림,21
14835,아이니프 히아루로닉 모이스트 솔루션 선스크린 50ml(SPF50+) ,아이니프,4.7, 촉촉함(수분공급),촉촉함(수분공급),선크림,7
14836,프라젠트라 수딩 선씨티 크림 45g(SPF40) ,유씨엘,4.6, 지속력,지속력,선크림,30
14837,반트36.5 크러쉬 마일드 선 프로텍터 60g(SPF40) ,반트36.5,4.6, PA+++,모든피부용,선크림,11
14838,미가비 쑥 선크림 50ml (SPF50+) ,한솔장업,4.6," 피부톤보정, 저자극","피부톤보정, 저자극",선크림,11
14839,센카 퍼펙트 UV 젤 썬크림 80g(SPF50+) ,시세이도,4.9, PA++++,모든피부용,선크림,73
14840,해피바스 아쿠아 모이스춰 선 젤 75ml (SPF50) ,아모레퍼시픽,4.7, 촉촉함(수분공급),촉촉함(수분공급),선크림,84
14841,아크웰 데일리 선 컨트롤 에멀전 50ml(SPF50+) ,지베르니,4.6, 촉촉함(수분공급),저자극,선크림,54
14842,르샤트라1802 리바이탈 UV 크림 50g ,메디안스랩,5, 촉촉함(수분공급),"피부톤보정, 저자극, 메이크업베이스 겸용",선크림,2
14843,피몽쉐 울트라 하이드로 썬 에센스 50ml(SPF50+) ,피몽쉐,4.8, 백탁현상방지,백탁현상방지,선크림,67
14844,브라운랩 마일드S 칼라민 톤업 선크림 45ml(SPF50+) ,브라운랩,4.7, PA++++,모든피부용,선크림,33
14845,리더스 썬버디 슈퍼 디펜스 선 무스 100ml(SPF50+) ,리더스,3.3, 촉촉함(수분공급),촉촉함(수분공급),선크림,6
14846,더페이스샵 더 테라피 로얄 메이드 수분 블렌딩 선 55ml (SPF50) ,더페이스샵,4.6," 촉촉함(수분공급), 부드러운 발림",흡수력,선크림,48
14847,센텐스 모던 선샤인 워터프루프 선크림 50ml(SPF50+) ,센텐스,5, PA++++,모든피부용,선크림,8
14848,포토-3 인비저블 선스크린 40ml (SPF50+) ,2019.07.,4.8, 촉촉함(수분공급),"저자극, 윤기부여",선크림,5
14849,아이니프 브라이트닝 솔루션 선스크린 50ml(SPF50+) ,아이니프,5, PA+++,PA+++,선크림,1
14850,수페 피토 버치 트리 수딩 썬 에센스 50ml (SPF50+) ,지디케이화장품,5," 촉촉함(수분공급), 백탁현상방지","촉촉함(수분공급), 백탁현상방지",선크림,1
14851,라뮤즈 브라이트닝 선 프로텍터 50ml(SPF50+) ,라뮤즈,4.9, 촉촉함(수분공급),피부톤보정,선크림,14
14852,더메스테릭스 이지에프 선크림 60ml(SPF50+) ,더메스테릭스,4.9, PA+++,PA+++,선크림,73
14853,일동제약 퍼스트랩 프로바이오틱 선크림 50ml(SPF50+) ,일동제약,5, PA++++,PA++++,선크림,3
14854,메디필 펩타이드9 UV 더마 선크림 50ml(SPF50+) ,메디필,4.4, PA++++,모든피부용,선크림,9
14855,캐롤프랑크 하이프로텍션 썬크림 50ml(SPF30) ,캐롤프랑크,4.4," 지속력, 메이크업베이스 겸용","지속력, 메이크업베이스 겸용",선크림,9
14856,에스까다 더마케어 선 스크린 50ml(SPF50+) ,에스까다,4.4, 촉촉함(수분공급),촉촉함(수분공급),선크림,9
14857,강블리 제주 에센셜 알로에 수딩 선크림 50ml(SPF50+) ,강블리,4.6, 촉촉함(수분공급),지속력,선크림,40
14858,이니스프리 익스트림 세이프티 100 선 크림 50ml(SPF50) ,이니스프리,4.6, PA+++,PA+++,선크림,25
14859,빌라쥬11팩토리 데일리 마일드 선크림 50ml(SPF50+) ,코스온,4.6, PA++++,PA++++,선크림,25
14860,백옥생 려희 프리미엄 선크림 60ml(SPF50+) ,에스겔화장품,4.6, PA+++,PA+++,선크림,82
14861,빌라쥬11팩토리 데일리 마일드 선크림 50ml(SPF50+) ,코스온,4.6, PA++++,PA++++,선크림,82
14862,백옥생 려희 프리미엄 선크림 60ml(SPF50+) ,에스겔화장품,4.6, PA+++,PA+++,선크림,82
14863,코리아나 라비다 선 솔루션 레포츠 IRF25 80ml(SPF50) ,코리아나,4.8, PA+++,PA+++,선크림,47
14864,다나한 인삼잎 보윤 에센스 선크림 60ml(SPF50+) ,다나한,4.8, 촉촉함(수분공급),촉촉함(수분공급),선크림,13
14865,입큰 라이트 데일리 선 젤 100ml(SPF50+) ,입큰,4.7, 백탁현상방지,백탁현상방지,선크림,24
14866,스킨푸드 알로에 워터리 쿨링 선 크림 200g (SPF50) ,스킨푸드,4.6, 촉촉함(수분공급),촉촉함(수분공급),선크림,81
14867,비오레 사라사라 UV 브라이트 페이스 밀크 30ml(SPF50) ,카오코퍼레이션,4.9, 메이크업베이스 겸용,메이크업베이스 겸용,선크림,62
14868,더후 진해윤 링클 선 크림 50ml(SPF50) ,엘지생활건강,4.6, 지속력,지속력,선크림,24
14869,리더스 썬버디 그린 하이드라 선 젤 50ml(SPF50+) ,리더스,4.2," 흡수력, 지속력","흡수력, 지속력",선크림,5
14870,아쿠아 선크림 70ml (SPF50+) ,해피엘앤비,5, 촉촉함(수분공급),"피부톤보정, 저자극, 지속력, 밀착력, 메이크업베이스 겸용",선크림,1
14871,뉴스킨 데일리 선 라이트 바디 앤 패밀리 80ml(SPF50+) ,뉴스킨,4.7, PA++++,PA++++,선크림,54
14872,메다닐 라이트웨이트 썬케어 40ml (SPF50+) ,2019.07.,3, 촉촉함(수분공급),윤기부여,선크림,1
14873,UV 컨트롤 선블럭 50ml(SPF50+) ,2018.03.,4.8, PA+++,PA+++,선크림,12
14874,글로우라우디 올데이 워터핏 선 에센스 50ml(SPF 50+) ,비앤비코리아,4.9," 촉촉함(수분공급), 백탁현상방지",피부톤보정,선크림,17
