rank,product,brand_date,rating,price,category,review
18973,모코블링 슬릿데이지 스커트 ,모코블링,4.3,"21,000",스커트,24
18974,발렌시아 슬림 터틀넥 울100 니트 V8BMK91 ,발렌시아,4.5,"49,390",니트/스웨터,6
18975,미엘 트위드 브이넥 포켓 미니 원피스 ,미엘,4.4,"46,900",원피스,51
18976,보브 메가 퍼 래글런 코트 7128416104 ,신세계인터네셔날,4.8,"222,400",코트,13
18977,리스트 미니멀 솔리드 팬츠 CR TWWSLJ82030 ,리스트,4.7,"66,750",바지,3
18978,SOUP 쥬얼리버튼 소프트니트 SVBLKE7 ,SOUP,4.4,"29,670",니트/스웨터,17
18979,코듀로이 옆트임 미디 겨울 스커트 ,2019.10.,4.3,"23,000",스커트,103
18980,플라스틱아일랜드 볼륨소매 메탈 반팔 니트 PK4KH261 ,플라스틱아일랜드,4.3,"36,980",니트/스웨터,103
18981,샤이니 트위드 니트세트 겨울원피스 어쓰 ,2019.10.,5,"31,500",원피스,4
18982,브이넥 퍼프 보석 단추 진주 롱 원피스 하객룩 상견례룩 벨르페이지 ,2019.10.,4.9,"55,000",원피스,8
18983,오버핏 양털 덤블 뽀글이 조끼 ,2019.10.,4.7,"25,900",조끼,9
18984,인디브랜드 홀가 니트 ,인디브랜드,4.7,"62,163",니트/스웨터,9
18985,하이웨스트 슬림 미니스커트 타이트 스판 ,2018.12.,4.4,"16,000",스커트,290
18986,BCBG S슈어기모팬츠 B8W9P373 ,BCBG,4.8,"22,950",바지,46
18987,리스트 스트라이프 앙고라울 터틀넥 풀오버 ,리스트,1,"16,390",니트/스웨터,1
18988,텔라 체크플리츠치마바지 ,2019.10.,4.4,"21,000",스커트,39
18989,기모136진청데님 ,2019.10.,4.6,"29,000",청바지,44
18990,라운드넥 겨울 루즈핏 프린팅 니트베스트 ,2019.10.,4.6,"18,900",조끼,45
18991,러브앤쇼 아방 퍼조끼 LBJKGVT01 ,러브앤쇼,4.6,"53,820",조끼,45
18992,마노 퀄팅 누빔 카라 퍼 롱 패딩 MN 19W009CG ,마노,4.5,"79,000",점퍼,6
18993,비키 빅 카라 구스다운 패딩 TWJJY2102 ,신원,4.8,"56,360",점퍼,11
18994,어반시크 HY 루즈 방울 니트 UCS-TO189 ,어반시크,4,"35,740",니트/스웨터,36
18995,모조에스핀 J144MSC035 ,모조에스핀,4,"175,980",원피스,36
18996,휠라 여성 오버핏 구스 롱 다운자켓 FS2DJA4151F ,휠라,4,"125,300",점퍼,36
18997,태그 라마울 벨티드 BR 롱코트 D184W825BR ,태그,4,"122,990",코트,36
18998,지센 여성 다이아 퀼팅 후디드 덕다운 점퍼 WN LCDWIA25 ,지센,4.4,"79,000",점퍼,8
18999,지고트 체크롱코트 JIBE0CT62 ,지고트,4.9,"81,700",코트,10
19000,보니알렉스 누빔패딩벨티드점퍼 BDFC482 ,보니알렉스,4.4,"51,330",점퍼,12
19001,겨울 여성 골지 니트 벨티드 롱원피스 ,2018.10.,4.5,"23,370",원피스,475
19002,당당걸 레드 체크 테니스 스커트 ,당당걸,4.7,"13,450",스커트,36
19003,부루앤쥬디 케빈원피스 WOLL4DR002 ,부루앤쥬디,4.7,"40,420",원피스,36
19004,남자 여자 공용 NY 자수 레터링 뽀글이 후리스 양털 후드 집업 ,2019.10.,4.4,"28,000",티셔츠,38
19005,톰보이 드롭숄더 체크 코트 9109411030 ,2019.10.,4.6,"231,700",코트,5
19006,제시뉴욕 벨티드롱후드패딩 B9W5NPEH7050 ,제시뉴욕,5,"166,790",점퍼,1
19007,SJYP 셰르파 세일러 점퍼 PW1J9WJM529W-LB ,SJYP,5,"328,320",점퍼,1
19008,애드호크 캐시미어 박시 롱코트 HUAHC5068 ,플라터너스,5,"49,000",코트,1
19009,기 모 블랙진 세미 부츠컷 청바지 여성 여자 기모 청바지 겨울 컷팅 스판 와이드 청바지 ,2019.11.,5,"16,900",청바지,3
19010,페이퍼문 알파카 브러쉬 오버사이즈 브이넥 니트 원피스 5컬러 ,2019.11.,4.5,"87,500",원피스,2
19011,X2 제곱 테리점퍼 2col ,2019.11.,4.7,"126,000",점퍼,3
19012,나이키 여성 사이드라인 벨벳 트레이닝 자켓 조거 팬츠 상하의 2종 CJ4912 CJ4914 ,나이키,4.7,"79,200",트레이닝복,3
19013,셔링소매 벨벳 롱 원피스 ,2019.11.,3.7,"53,500",원피스,3
19014,라쿤 루즈핏 브이넥 니트 ,2019.12.,4.9,"40,500",니트/스웨터,7
19015,진주 플리츠 하객 원피스 ,2019.01.,4.7,"64,000",원피스,66
19016,여성 레깅스 코디 루즈핏 가을 겨울 면 기모 롱 티셔츠 ,2018.10.,4.3,"13,900",티셔츠,458
19017,엔젤 비즈자수니트가디건 ,2019.10.,4.4,"31,800",카디건,79
19018,요하넥스 밍크 트리밍된 거위털 패딩 Z9D1R200 ,요하넥스,4.4,"569,910",점퍼,79
19019,벨트 스티치 스웨이드 H라인 겨울 롱 스커트 ,2019.10.,4.6,"32,000",스커트,21
19020,씨씨콜렉트 폭스퍼 루즈핏 구스다운패딩 C194PSG834 1203200970 ,씨씨콜렉트,4.6,"332,110",점퍼,21
19021,샤샤 도트 니트 스커트 ,2019.11.,4.2,"13,800",스커트,10
19022,피핀 소프트 와플 니트 107729 ,2019.11.,4.2,"21,890",니트/스웨터,110
19023,가을신상무배 벨벳 배색 띠 포인트 샤 망사 플리츠 스커트 ,2019.09.,4.6,"13,820",스커트,51
19024,루즈핏 조거바지 기모 커플 트레이닝복 세트 2컬러 ,2019.11.,4.1,"29,800",트레이닝복,10
19025,르샵 퀼팅 웰론 하프 패딩 LHBPD5828AKKS ,현우인터내셔날,4.1,"39,000",점퍼,14
19026,우먼스 우먼스 김연아 리버서 NBNP9BW012SD 2019 ,2019.11.,4.8,"199,180",점퍼,19
19027,잇미샤 오버핏 캐시미어 혼방 더블 롱 코트 ITIBHHC680 ,시선인터내셔널,4.5,"293,400",코트,17
19028,더봄 시스루 샤인 블라우스 ,2019.12.,4.2,"35,160",블라우스/셔츠,5
19029,아뜨랑스 op8044 고져스한 레이스장식의 진주리본 브로치 구성 벨벳 미니 드레스 ,아뜨랑스,5,"70,400",원피스,1
19030,탑걸 핸드메이드 모직 TJDAVT900F ,탑걸,5,"60,980",조끼,2
19031,시슬리 SISLEY 라쿤퍼 배색 패딩 SAPD37761 ,시슬리,4.5,"144,650",점퍼,6
19032,보브 숏코트가디건 7120150506 ,신세계인터네셔날,4,"239,500",카디건,2
19033,부루앤쥬디 골덴12 WGLK1PT004 ,부루앤쥬디,4,"32,310",바지,17
19034,올리브데올리브 레터링 라운드 니트 OK9WP800 ,올리브데올리브,4.4,"69,800",니트/스웨터,5
19035,포커스 지니트 체크뷔스티에원피스SET BFIW1OP3231 ,포커스,4,"22,770",원피스,5
19036,온더리버 세린 블링 벨벳 반팔 티셔츠 ,2019.11.,4.1,"6,920",티셔츠,8
19037,키르시 SHORT DOWN PADDING IA ,키르시,4.5,"126,000",점퍼,2
19038,핫핑 LOVB 체크벨트롱원피스 L-880 ,2019.11.,4.6,"35,820",원피스,14
19039,여자 겨울 간절기 얇은 덕다운 오리털 숏 경량 패딩 점퍼 ,2019.10.,4.9,"28,800",점퍼,20
19040,미쏘 소매 셔링 오버핏 무스탕 MIWJL9V24G ,미쏘,5,"69,900",재킷,1
19041,소프트 슬림 터틀넥 티셔츠 ,2019.12.,4.2,"9,790",티셔츠,134
19042,안다르 에어웜 기모 지니 AIWL-13006 ,안다르,4.7,"27,350",여성의류,11
19043,쉬즈미스 솔리드 기모팬츠 18SWWSLI41250 ,쉬즈미스,4,"19,820",바지,5
19044,인베스트 진주버튼배색니트 VIW1KT2451 ,인베스트,4,"24,120",니트/스웨터,5
19045,더아이잗 빵빵 오리털숏패딩 IJAM2PD74-340 ,더아이잗,4,"222,300",점퍼,1
19046,컬쳐콜 카라 퍼자켓 WSLTJB03 ,위비스,4,"95,000",재킷,1
19047,이프네 IFNE 짜임니트 DJ8WKV03 ,이프네,4.8,"29,980",조끼,4
19048,VW베라왕 19FW 폭스 메탈 니트 원피스 ,2019.09.,4.4,"73,850",원피스,89
19049,버커루 여성용 5 코듀로이 배기 팬츠 바지 B194PT960P 5WALE ,버커루,4.7,"43,860",바지,3
19050,셀럽 기모 박스 맨투맨 ,2019.11.,5,"22,800",티셔츠,4
19051,캐시미어 라운드넥 루즈핏 와이드 팬츠 가을 롱 니트 투피스 세트 5컬러 ,2019.10.,4.8,"39,800",코디세트,11
19052,3컬러 폭스 퍼 더블 벨티드 구스 다운 후드 롱 패딩 코트 트렌치 점퍼 거위털 홀리몰리 ,2019.11.,5,"208,000",점퍼,1
19053,모코블링 슬릿데이지 스커트 ,모코블링,4.3,"21,000",스커트,24
19054,발렌시아 슬림 터틀넥 울100 니트 V8BMK91 ,발렌시아,4.5,"49,390",니트/스웨터,6
19055,미엘 트위드 브이넥 포켓 미니 원피스 ,미엘,4.4,"46,900",원피스,51
19056,보브 메가 퍼 래글런 코트 7128416104 ,신세계인터네셔날,4.8,"222,400",코트,13
19057,리스트 미니멀 솔리드 팬츠 CR TWWSLJ82030 ,리스트,4.7,"66,750",바지,3
19058,SOUP 쥬얼리버튼 소프트니트 SVBLKE7 ,SOUP,4.4,"29,670",니트/스웨터,17
19059,코듀로이 옆트임 미디 겨울 스커트 ,2019.10.,4.3,"23,000",스커트,103
19060,플라스틱아일랜드 볼륨소매 메탈 반팔 니트 PK4KH261 ,플라스틱아일랜드,4.3,"36,980",니트/스웨터,103
19061,샤이니 트위드 니트세트 겨울원피스 어쓰 ,2019.10.,5,"31,500",원피스,4
19062,브이넥 퍼프 보석 단추 진주 롱 원피스 하객룩 상견례룩 벨르페이지 ,2019.10.,4.9,"55,000",원피스,8
19063,오버핏 양털 덤블 뽀글이 조끼 ,2019.10.,4.7,"25,900",조끼,9
19064,인디브랜드 홀가 니트 ,인디브랜드,4.7,"62,163",니트/스웨터,9
19065,하이웨스트 슬림 미니스커트 타이트 스판 ,2018.12.,4.4,"16,000",스커트,290
19066,BCBG S슈어기모팬츠 B8W9P373 ,BCBG,4.8,"22,950",바지,46
19067,리스트 스트라이프 앙고라울 터틀넥 풀오버 ,리스트,1,"16,390",니트/스웨터,1
19068,텔라 체크플리츠치마바지 ,2019.10.,4.4,"21,000",스커트,39
19069,기모136진청데님 ,2019.10.,4.6,"29,000",청바지,44
19070,라운드넥 겨울 루즈핏 프린팅 니트베스트 ,2019.10.,4.6,"18,900",조끼,45
19071,러브앤쇼 아방 퍼조끼 LBJKGVT01 ,러브앤쇼,4.6,"53,820",조끼,45
19072,마노 퀄팅 누빔 카라 퍼 롱 패딩 MN 19W009CG ,마노,4.5,"79,000",점퍼,6
19073,비키 빅 카라 구스다운 패딩 TWJJY2102 ,신원,4.8,"56,360",점퍼,11
19074,어반시크 HY 루즈 방울 니트 UCS-TO189 ,어반시크,4,"35,740",니트/스웨터,36
19075,모조에스핀 J144MSC035 ,모조에스핀,4,"175,980",원피스,36
19076,휠라 여성 오버핏 구스 롱 다운자켓 FS2DJA4151F ,휠라,4,"125,300",점퍼,36
19077,태그 라마울 벨티드 BR 롱코트 D184W825BR ,태그,4,"122,990",코트,36
19078,지센 여성 다이아 퀼팅 후디드 덕다운 점퍼 WN LCDWIA25 ,지센,4.4,"79,000",점퍼,8
19079,지고트 체크롱코트 JIBE0CT62 ,지고트,4.9,"81,700",코트,10
19080,보니알렉스 누빔패딩벨티드점퍼 BDFC482 ,보니알렉스,4.4,"51,330",점퍼,12
19081,겨울 여성 골지 니트 벨티드 롱원피스 ,2018.10.,4.5,"23,370",원피스,475
19082,당당걸 레드 체크 테니스 스커트 ,당당걸,4.7,"13,450",스커트,36
19083,부루앤쥬디 케빈원피스 WOLL4DR002 ,부루앤쥬디,4.7,"40,420",원피스,36
19084,남자 여자 공용 NY 자수 레터링 뽀글이 후리스 양털 후드 집업 ,2019.10.,4.4,"28,000",티셔츠,38
19085,톰보이 드롭숄더 체크 코트 9109411030 ,2019.10.,4.6,"231,700",코트,5
19086,제시뉴욕 벨티드롱후드패딩 B9W5NPEH7050 ,제시뉴욕,5,"166,790",점퍼,1
19087,SJYP 셰르파 세일러 점퍼 PW1J9WJM529W-LB ,SJYP,5,"328,320",점퍼,1
19088,애드호크 캐시미어 박시 롱코트 HUAHC5068 ,플라터너스,5,"49,000",코트,1
19089,기 모 블랙진 세미 부츠컷 청바지 여성 여자 기모 청바지 겨울 컷팅 스판 와이드 청바지 ,2019.11.,5,"16,900",청바지,3
19090,페이퍼문 알파카 브러쉬 오버사이즈 브이넥 니트 원피스 5컬러 ,2019.11.,4.5,"87,500",원피스,2
19091,X2 제곱 테리점퍼 2col ,2019.11.,4.7,"126,000",점퍼,3
19092,나이키 여성 사이드라인 벨벳 트레이닝 자켓 조거 팬츠 상하의 2종 CJ4912 CJ4914 ,나이키,4.7,"79,200",트레이닝복,3
19093,셔링소매 벨벳 롱 원피스 ,2019.11.,3.7,"53,500",원피스,3
19094,라쿤 루즈핏 브이넥 니트 ,2019.12.,4.9,"40,500",니트/스웨터,7
19095,진주 플리츠 하객 원피스 ,2019.01.,4.7,"64,000",원피스,66
19096,여성 레깅스 코디 루즈핏 가을 겨울 면 기모 롱 티셔츠 ,2018.10.,4.3,"13,900",티셔츠,458
19097,엔젤 비즈자수니트가디건 ,2019.10.,4.4,"31,800",카디건,79
19098,요하넥스 밍크 트리밍된 거위털 패딩 Z9D1R200 ,요하넥스,4.4,"569,910",점퍼,79
19099,벨트 스티치 스웨이드 H라인 겨울 롱 스커트 ,2019.10.,4.6,"32,000",스커트,21
19100,씨씨콜렉트 폭스퍼 루즈핏 구스다운패딩 C194PSG834 1203200970 ,씨씨콜렉트,4.6,"332,110",점퍼,21
19101,샤샤 도트 니트 스커트 ,2019.11.,4.2,"13,800",스커트,10
19102,피핀 소프트 와플 니트 107729 ,2019.11.,4.2,"21,890",니트/스웨터,110
19103,가을신상무배 벨벳 배색 띠 포인트 샤 망사 플리츠 스커트 ,2019.09.,4.6,"13,820",스커트,51
19104,루즈핏 조거바지 기모 커플 트레이닝복 세트 2컬러 ,2019.11.,4.1,"29,800",트레이닝복,10
19105,르샵 퀼팅 웰론 하프 패딩 LHBPD5828AKKS ,현우인터내셔날,4.1,"39,000",점퍼,14
19106,우먼스 우먼스 김연아 리버서 NBNP9BW012SD 2019 ,2019.11.,4.8,"199,180",점퍼,19
19107,잇미샤 오버핏 캐시미어 혼방 더블 롱 코트 ITIBHHC680 ,시선인터내셔널,4.5,"293,400",코트,17
19108,더봄 시스루 샤인 블라우스 ,2019.12.,4.2,"35,160",블라우스/셔츠,5
19109,아뜨랑스 op8044 고져스한 레이스장식의 진주리본 브로치 구성 벨벳 미니 드레스 ,아뜨랑스,5,"70,400",원피스,1
19110,탑걸 핸드메이드 모직 TJDAVT900F ,탑걸,5,"60,980",조끼,2
19111,시슬리 SISLEY 라쿤퍼 배색 패딩 SAPD37761 ,시슬리,4.5,"144,650",점퍼,6
19112,보브 숏코트가디건 7120150506 ,신세계인터네셔날,4,"239,500",카디건,2
19113,부루앤쥬디 골덴12 WGLK1PT004 ,부루앤쥬디,4,"32,310",바지,17
19114,올리브데올리브 레터링 라운드 니트 OK9WP800 ,올리브데올리브,4.4,"69,800",니트/스웨터,5
19115,포커스 지니트 체크뷔스티에원피스SET BFIW1OP3231 ,포커스,4,"22,770",원피스,5
19116,온더리버 세린 블링 벨벳 반팔 티셔츠 ,2019.11.,4.1,"6,920",티셔츠,8
19117,키르시 SHORT DOWN PADDING IA ,키르시,4.5,"126,000",점퍼,2
19118,핫핑 LOVB 체크벨트롱원피스 L-880 ,2019.11.,4.6,"35,820",원피스,14
19119,여자 겨울 간절기 얇은 덕다운 오리털 숏 경량 패딩 점퍼 ,2019.10.,4.9,"28,800",점퍼,20
19120,미쏘 소매 셔링 오버핏 무스탕 MIWJL9V24G ,미쏘,5,"69,900",재킷,1
19121,소프트 슬림 터틀넥 티셔츠 ,2019.12.,4.2,"9,790",티셔츠,134
19122,안다르 에어웜 기모 지니 AIWL-13006 ,안다르,4.7,"27,350",여성의류,11
19123,쉬즈미스 솔리드 기모팬츠 18SWWSLI41250 ,쉬즈미스,4,"19,820",바지,5
19124,인베스트 진주버튼배색니트 VIW1KT2451 ,인베스트,4,"24,120",니트/스웨터,5
19125,더아이잗 빵빵 오리털숏패딩 IJAM2PD74-340 ,더아이잗,4,"222,300",점퍼,1
19126,컬쳐콜 카라 퍼자켓 WSLTJB03 ,위비스,4,"95,000",재킷,1
19127,이프네 IFNE 짜임니트 DJ8WKV03 ,이프네,4.8,"29,980",조끼,4
19128,VW베라왕 19FW 폭스 메탈 니트 원피스 ,2019.09.,4.4,"73,850",원피스,89
19129,버커루 여성용 5 코듀로이 배기 팬츠 바지 B194PT960P 5WALE ,버커루,4.7,"43,860",바지,3
19130,셀럽 기모 박스 맨투맨 ,2019.11.,5,"22,800",티셔츠,4
19131,캐시미어 라운드넥 루즈핏 와이드 팬츠 가을 롱 니트 투피스 세트 5컬러 ,2019.10.,4.8,"39,800",코디세트,11
19132,3컬러 폭스 퍼 더블 벨티드 구스 다운 후드 롱 패딩 코트 트렌치 점퍼 거위털 홀리몰리 ,2019.11.,5,"208,000",점퍼,1
19133,모코블링 슬릿데이지 스커트 ,모코블링,4.3,"21,000",스커트,24
19134,발렌시아 슬림 터틀넥 울100 니트 V8BMK91 ,발렌시아,4.5,"49,390",니트/스웨터,6
19135,미엘 트위드 브이넥 포켓 미니 원피스 ,미엘,4.4,"46,900",원피스,51
19136,보브 메가 퍼 래글런 코트 7128416104 ,신세계인터네셔날,4.8,"222,400",코트,13
19137,리스트 미니멀 솔리드 팬츠 CR TWWSLJ82030 ,리스트,4.7,"66,750",바지,3
19138,SOUP 쥬얼리버튼 소프트니트 SVBLKE7 ,SOUP,4.4,"29,670",니트/스웨터,17
19139,코듀로이 옆트임 미디 겨울 스커트 ,2019.10.,4.3,"23,000",스커트,103
19140,플라스틱아일랜드 볼륨소매 메탈 반팔 니트 PK4KH261 ,플라스틱아일랜드,4.3,"36,980",니트/스웨터,103
19141,샤이니 트위드 니트세트 겨울원피스 어쓰 ,2019.10.,5,"31,500",원피스,4
19142,브이넥 퍼프 보석 단추 진주 롱 원피스 하객룩 상견례룩 벨르페이지 ,2019.10.,4.9,"55,000",원피스,8
19143,오버핏 양털 덤블 뽀글이 조끼 ,2019.10.,4.7,"25,900",조끼,9
19144,인디브랜드 홀가 니트 ,인디브랜드,4.7,"62,163",니트/스웨터,9
19145,하이웨스트 슬림 미니스커트 타이트 스판 ,2018.12.,4.4,"16,000",스커트,290
19146,BCBG S슈어기모팬츠 B8W9P373 ,BCBG,4.8,"22,950",바지,46
19147,리스트 스트라이프 앙고라울 터틀넥 풀오버 ,리스트,1,"16,390",니트/스웨터,1
19148,텔라 체크플리츠치마바지 ,2019.10.,4.4,"21,000",스커트,39
19149,기모136진청데님 ,2019.10.,4.6,"29,000",청바지,44
19150,라운드넥 겨울 루즈핏 프린팅 니트베스트 ,2019.10.,4.6,"18,900",조끼,45
19151,러브앤쇼 아방 퍼조끼 LBJKGVT01 ,러브앤쇼,4.6,"53,820",조끼,45
19152,마노 퀄팅 누빔 카라 퍼 롱 패딩 MN 19W009CG ,마노,4.5,"79,000",점퍼,6
19153,비키 빅 카라 구스다운 패딩 TWJJY2102 ,신원,4.8,"56,360",점퍼,11
19154,어반시크 HY 루즈 방울 니트 UCS-TO189 ,어반시크,4,"35,740",니트/스웨터,36
19155,모조에스핀 J144MSC035 ,모조에스핀,4,"175,980",원피스,36
19156,휠라 여성 오버핏 구스 롱 다운자켓 FS2DJA4151F ,휠라,4,"125,300",점퍼,36
19157,태그 라마울 벨티드 BR 롱코트 D184W825BR ,태그,4,"122,990",코트,36
19158,지센 여성 다이아 퀼팅 후디드 덕다운 점퍼 WN LCDWIA25 ,지센,4.4,"79,000",점퍼,8
19159,지고트 체크롱코트 JIBE0CT62 ,지고트,4.9,"81,700",코트,10
19160,보니알렉스 누빔패딩벨티드점퍼 BDFC482 ,보니알렉스,4.4,"51,330",점퍼,12
19161,겨울 여성 골지 니트 벨티드 롱원피스 ,2018.10.,4.5,"23,370",원피스,475
19162,당당걸 레드 체크 테니스 스커트 ,당당걸,4.7,"13,450",스커트,36
19163,부루앤쥬디 케빈원피스 WOLL4DR002 ,부루앤쥬디,4.7,"40,420",원피스,36
19164,남자 여자 공용 NY 자수 레터링 뽀글이 후리스 양털 후드 집업 ,2019.10.,4.4,"28,000",티셔츠,38
19165,톰보이 드롭숄더 체크 코트 9109411030 ,2019.10.,4.6,"231,700",코트,5
19166,제시뉴욕 벨티드롱후드패딩 B9W5NPEH7050 ,제시뉴욕,5,"166,790",점퍼,1
19167,SJYP 셰르파 세일러 점퍼 PW1J9WJM529W-LB ,SJYP,5,"328,320",점퍼,1
19168,애드호크 캐시미어 박시 롱코트 HUAHC5068 ,플라터너스,5,"49,000",코트,1
19169,기 모 블랙진 세미 부츠컷 청바지 여성 여자 기모 청바지 겨울 컷팅 스판 와이드 청바지 ,2019.11.,5,"16,900",청바지,3
19170,페이퍼문 알파카 브러쉬 오버사이즈 브이넥 니트 원피스 5컬러 ,2019.11.,4.5,"87,500",원피스,2
19171,X2 제곱 테리점퍼 2col ,2019.11.,4.7,"126,000",점퍼,3
19172,나이키 여성 사이드라인 벨벳 트레이닝 자켓 조거 팬츠 상하의 2종 CJ4912 CJ4914 ,나이키,4.7,"79,200",트레이닝복,3
19173,셔링소매 벨벳 롱 원피스 ,2019.11.,3.7,"53,500",원피스,3
19174,라쿤 루즈핏 브이넥 니트 ,2019.12.,4.9,"40,500",니트/스웨터,7
19175,진주 플리츠 하객 원피스 ,2019.01.,4.7,"64,000",원피스,66
19176,여성 레깅스 코디 루즈핏 가을 겨울 면 기모 롱 티셔츠 ,2018.10.,4.3,"13,900",티셔츠,458
19177,엔젤 비즈자수니트가디건 ,2019.10.,4.4,"31,800",카디건,79
19178,요하넥스 밍크 트리밍된 거위털 패딩 Z9D1R200 ,요하넥스,4.4,"569,910",점퍼,79
19179,벨트 스티치 스웨이드 H라인 겨울 롱 스커트 ,2019.10.,4.6,"32,000",스커트,21
19180,씨씨콜렉트 폭스퍼 루즈핏 구스다운패딩 C194PSG834 1203200970 ,씨씨콜렉트,4.6,"332,110",점퍼,21
19181,샤샤 도트 니트 스커트 ,2019.11.,4.2,"13,800",스커트,10
19182,피핀 소프트 와플 니트 107729 ,2019.11.,4.2,"21,890",니트/스웨터,110
19183,가을신상무배 벨벳 배색 띠 포인트 샤 망사 플리츠 스커트 ,2019.09.,4.6,"13,820",스커트,51
19184,루즈핏 조거바지 기모 커플 트레이닝복 세트 2컬러 ,2019.11.,4.1,"29,800",트레이닝복,10
19185,르샵 퀼팅 웰론 하프 패딩 LHBPD5828AKKS ,현우인터내셔날,4.1,"39,000",점퍼,14
19186,우먼스 우먼스 김연아 리버서 NBNP9BW012SD 2019 ,2019.11.,4.8,"199,180",점퍼,19
19187,잇미샤 오버핏 캐시미어 혼방 더블 롱 코트 ITIBHHC680 ,시선인터내셔널,4.5,"293,400",코트,17
19188,더봄 시스루 샤인 블라우스 ,2019.12.,4.2,"35,160",블라우스/셔츠,5
19189,아뜨랑스 op8044 고져스한 레이스장식의 진주리본 브로치 구성 벨벳 미니 드레스 ,아뜨랑스,5,"70,400",원피스,1
19190,탑걸 핸드메이드 모직 TJDAVT900F ,탑걸,5,"60,980",조끼,2
19191,시슬리 SISLEY 라쿤퍼 배색 패딩 SAPD37761 ,시슬리,4.5,"144,650",점퍼,6
19192,보브 숏코트가디건 7120150506 ,신세계인터네셔날,4,"239,500",카디건,2
19193,부루앤쥬디 골덴12 WGLK1PT004 ,부루앤쥬디,4,"32,310",바지,17
19194,올리브데올리브 레터링 라운드 니트 OK9WP800 ,올리브데올리브,4.4,"69,800",니트/스웨터,5
19195,포커스 지니트 체크뷔스티에원피스SET BFIW1OP3231 ,포커스,4,"22,770",원피스,5
19196,온더리버 세린 블링 벨벳 반팔 티셔츠 ,2019.11.,4.1,"6,920",티셔츠,8
19197,키르시 SHORT DOWN PADDING IA ,키르시,4.5,"126,000",점퍼,2
19198,핫핑 LOVB 체크벨트롱원피스 L-880 ,2019.11.,4.6,"35,820",원피스,14
19199,여자 겨울 간절기 얇은 덕다운 오리털 숏 경량 패딩 점퍼 ,2019.10.,4.9,"28,800",점퍼,20
19200,미쏘 소매 셔링 오버핏 무스탕 MIWJL9V24G ,미쏘,5,"69,900",재킷,1
19201,소프트 슬림 터틀넥 티셔츠 ,2019.12.,4.2,"9,790",티셔츠,134
19202,안다르 에어웜 기모 지니 AIWL-13006 ,안다르,4.7,"27,350",여성의류,11
19203,쉬즈미스 솔리드 기모팬츠 18SWWSLI41250 ,쉬즈미스,4,"19,820",바지,5
19204,인베스트 진주버튼배색니트 VIW1KT2451 ,인베스트,4,"24,120",니트/스웨터,5
19205,더아이잗 빵빵 오리털숏패딩 IJAM2PD74-340 ,더아이잗,4,"222,300",점퍼,1
19206,컬쳐콜 카라 퍼자켓 WSLTJB03 ,위비스,4,"95,000",재킷,1
19207,이프네 IFNE 짜임니트 DJ8WKV03 ,이프네,4.8,"29,980",조끼,4
19208,VW베라왕 19FW 폭스 메탈 니트 원피스 ,2019.09.,4.4,"73,850",원피스,89
19209,버커루 여성용 5 코듀로이 배기 팬츠 바지 B194PT960P 5WALE ,버커루,4.7,"43,860",바지,3
19210,셀럽 기모 박스 맨투맨 ,2019.11.,5,"22,800",티셔츠,4
19211,캐시미어 라운드넥 루즈핏 와이드 팬츠 가을 롱 니트 투피스 세트 5컬러 ,2019.10.,4.8,"39,800",코디세트,11
19212,3컬러 폭스 퍼 더블 벨티드 구스 다운 후드 롱 패딩 코트 트렌치 점퍼 거위털 홀리몰리 ,2019.11.,5,"208,000",점퍼,1
19213,모코블링 슬릿데이지 스커트 ,모코블링,4.3,"21,000",스커트,24
19214,발렌시아 슬림 터틀넥 울100 니트 V8BMK91 ,발렌시아,4.5,"49,390",니트/스웨터,6
19215,미엘 트위드 브이넥 포켓 미니 원피스 ,미엘,4.4,"46,900",원피스,51
19216,보브 메가 퍼 래글런 코트 7128416104 ,신세계인터네셔날,4.8,"222,400",코트,13
19217,리스트 미니멀 솔리드 팬츠 CR TWWSLJ82030 ,리스트,4.7,"66,750",바지,3
19218,SOUP 쥬얼리버튼 소프트니트 SVBLKE7 ,SOUP,4.4,"29,670",니트/스웨터,17
19219,코듀로이 옆트임 미디 겨울 스커트 ,2019.10.,4.3,"23,000",스커트,103
19220,플라스틱아일랜드 볼륨소매 메탈 반팔 니트 PK4KH261 ,플라스틱아일랜드,4.3,"36,980",니트/스웨터,103
19221,샤이니 트위드 니트세트 겨울원피스 어쓰 ,2019.10.,5,"31,500",원피스,4
19222,브이넥 퍼프 보석 단추 진주 롱 원피스 하객룩 상견례룩 벨르페이지 ,2019.10.,4.9,"55,000",원피스,8
19223,오버핏 양털 덤블 뽀글이 조끼 ,2019.10.,4.7,"25,900",조끼,9
19224,인디브랜드 홀가 니트 ,인디브랜드,4.7,"62,163",니트/스웨터,9
19225,하이웨스트 슬림 미니스커트 타이트 스판 ,2018.12.,4.4,"16,000",스커트,290
19226,BCBG S슈어기모팬츠 B8W9P373 ,BCBG,4.8,"22,950",바지,46
19227,리스트 스트라이프 앙고라울 터틀넥 풀오버 ,리스트,1,"16,390",니트/스웨터,1
19228,텔라 체크플리츠치마바지 ,2019.10.,4.4,"21,000",스커트,39
19229,기모136진청데님 ,2019.10.,4.6,"29,000",청바지,44
19230,라운드넥 겨울 루즈핏 프린팅 니트베스트 ,2019.10.,4.6,"18,900",조끼,45
